ID	VNUM
21901	Skrytobójcza Wykałaczka
21902	Łowca Snów
21903	Rzeźnik Orków
21904	Pocałunek Elfa
21905	Mściciel Wdowy
21906	Błyskawica i Grzmot
22010	Zwój Powrotu
25040	Zwój Błogosławieństwa
25041	Magiczny Kamień
25043	Zwój Górnictwa
25044	Zwój Łowiectwa
25045	Zwój Zielarstwa
25100	Zwój Kamienia Duszy
27001	Czerwona Mikstura(M)
27002	Czerwona Mikstura(Ś)
27003	Czerwona Mikstura(D)
27004	Niebieska Mikstura(M)
27005	Niebieska Mikstura(Ś)
27006	Niebieska Mikstura(D)
27051	Czerwona Mikstura (M|B)
27052	Niebieska Mikstura (M|B)
27053	Zielona Mikstura (M|B)
27054	Fioletowa Mikstura (M|B)
27100	Zielona Mikstura(M)
27101	Zielona Mikstura(Ś)
27102	Zielona Mikstura(D)
27103	Fioletowa Mikstura(M)
27104	Fioletowa Mikstura(Ś)
27105	Fioletowa Mikstura(D)
27399	Wędka Startowa
27400	Wędka+0
27410	Wędka+1
27420	Wędka+2
27430	Wędka+3
27440	Wędka+4
27450	Wędka+5
27460	Wędka+6
27470	Wędka+7
27480	Wędka+8
27490	Wędka+9
27600	Wysuszone Drzewo
27620	Rybie Wnętrzności
27798	Ryba dla Rybaka
27799	Rybia Ość
27800	Papka
27801	Robak
27802	Drobne Ryby
27803	Karaś
27804	Ryba Mandaryna
27805	Duży Karaś
27806	Karp
27807	Łosoś
27808	Amur
27809	Pstrąg
27810	Węgorz
27811	Tęczowy Pstrąg
27812	Rzeczny Pstrąg
27813	Krasnopiórka
27814	Okoń
27815	Tenchi
27816	Sum
27817	Piskorz
27818	Ryba Lotosu
27819	Słodka Ryba
27820	Gromadnik
27821	Shiri
27822	Lustrzany Karp
27823	Złoty Karaś
27833	Martwy Karaś
27834	Martwa Ryba Mandaryna
27835	Martwy Duży Karaś
27836	Martwy Karp
27837	Martwy Łosoś
27838	Martwy Amur
27839	Martwy Pstrąg
27840	Martwy Węgorz
27841	Martwy Tęczowy Pstrąg
27842	Martwy Rzeczny Pstrąg
27843	Martwa Krasnopiórka
27844	Martwy Okoń
27845	Martwa Tenchi
27846	Martwy Sum
27847	Martwy Piskorz
27848	Martwa Ryba Lotosu
27849	Martwa Słodka Ryba
27850	Martwy Gromadnik
27851	Martwa Shiri
27852	Martwy Lustrzany Karp
27853	Martwy Złoty Karaś
27863	Pieczony Karaś
27864	Pieczona Ryba Mandaryna
27865	Pieczony Duży Karaś
27866	Pieczony Karp
27867	Pieczony Łosoś
27868	Pieczony Amur
27869	Pieczony Pstrąg
27870	Pieczony Węgorz
27871	Pieczony Tęczowy Pstrąg
27872	Pieczony Rzeczny Pstrąg
27873	Pieczona Krasnopiórka
27874	Pieczony Okoń
27875	Pieczony Tenchi
27876	Pieczony Sum
27877	Pieczony Piskorz
27878	Pieczona Ryba Lotosu
27879	Pieczona Słodka Ryba
27880	Pieczony Gromadnik
27881	Pieczona Shiri
27882	Pieczony Lustrzany Karp
27883	Pieczony Złoty Karaś
27987	Małż
27988	Mapa Skarbów
27989	Wykrywacz Kamieni Metin
27990	Kawałek Kamienia
27992	Biała Perła
27993	Niebieska Perła
27994	Krwawa Perła
28030	Kamień Duszy Penetr.+0
28031	Kamień Duszy Śmierci+0
28032	Kamień Duszy Powtórki+0
28033	Kamień Duszy Wojownika+0
28034	Kamień Duszy Ninja+0
28035	Kamień Duszy Sury+0
28036	Kamień Duszy Szamana+0
28037	Kamień Duszy Potwora+0
28038	Kamień Duszy Uchylenia+0
28039	Kamień Duszy Uniku+0
28040	Kamień Duszy Magii+0
28041	Kamień Witalności+0
28042	Kamień Duszy Obrony+0
28043	Kamień Duszy Przysp.+0
28130	Kamień Duszy Penetr.+1
28131	Kamień Duszy Śmierci+1
28132	Kamień Duszy Powtórki+1
28133	Kamień Duszy Wojownika+1
28134	Kamień Duszy Ninja+1
28135	Kamień Duszy Sury+1
28136	Kamień Duszy Szamana+1
28137	Kamień Duszy Potwora+1
28138	Kamień Duszy Uchylenia+1
28139	Kamień Duszy Uniku+1
28140	Kamień Duszy Magii+1
28141	Kamień Witalności+1
28142	Kamień Duszy Obrony+1
28143	Kamień Duszy Przysp.+1
28230	Kamień Duszy Penetr.+2
28231	Kamień Duszy Śmierci+2
28232	Kamień Duszy Powtórki+2
28233	Kamień Duszy Wojownika+2
28234	Kamień Duszy Ninja+2
28235	Kamień Duszy Sury+2
28236	Kamień Duszy Szamana+2
28237	Kamień Duszy Potwora+2
28238	Kamień Duszy Uchylenia+2
28239	Kamień Duszy Uniku+2
28240	Kamień Duszy Magii+2
28241	Kamień Witalności+2
28242	Kamień Duszy Obrony+2
28243	Kamień Duszy Przysp.+2
28330	Kamień Duszy Penetr.+3
28331	Kamień Duszy Śmierci+3
28332	Kamień Duszy Powtórki+3
28333	Kamień Duszy Wojownika+3
28334	Kamień Duszy Ninja+3
28335	Kamień Duszy Sury+3
28336	Kamień Duszy Szamana+3
28337	Kamień Duszy Potwora+3
28338	Kamień Duszy Uchylenia+3
28339	Kamień Duszy Uniku+3
28340	Kamień Duszy Magii+3
28341	Kamień Witalności+3
28342	Kamień Duszy Obrony+3
28343	Kamień Duszy Przysp.+3
28430	Kamień Duszy Penetr.+4
28431	Kamień Duszy Śmierci+4
28432	Kamień Duszy Powtórki+4
28433	Kamień Duszy Wojownika+4
28434	Kamień Duszy Ninja+4
28435	Kamień Duszy Sury+4
28436	Kamień Duszy Szamana+4
28437	Kamień Duszy Potwora+4
28438	Kamień Duszy Uchylenia+4
28439	Kamień Duszy Uniku+4
28440	Kamień Duszy Magii+4
28441	Kamień Witalności+4
28442	Kamień Duszy Obrony+4
28443	Kamień Duszy Przysp.+4
28530	Leg. Kamień Duszy Penetr.
28531	Leg. Kamień Duszy Śmierci
28532	Leg. Kamień Duszy Powtórki
28533	Leg. Kamień Duszy Wojownika
28534	Leg. Kamień Duszy Ninja
28535	Leg. Kamień Duszy Sury
28536	Leg. Kamień Duszy Szamana
28537	Leg. Kamień Duszy Potwora
28538	Leg. Kamień Duszy Uchylenia
28539	Leg. Kamień Duszy Uniku
28540	Leg. Kamień Duszy Magii
28541	Leg. Kamień Witalności
28542	Leg. Kamień Duszy Obrony
28543	Leg. Kamień Duszy Przysp.
28960	Kawałek Pęknięt. Kam.
28961	Sekretna Księga Dusz
29101	Kilof+0
29102	Kilof+1
29103	Kilof+2
29104	Kilof+3
29105	Kilof+4
29106	Kilof+5
29107	Kilof+6
29108	Kilof+7
29109	Kilof+8
29110	Kilof+9
30000	Jęczmień
30001	List
30002	Pieczona Kiełbasa
30003	Nos Świni
30004	Ząb Dzika
30005	Kawałek Zepsutej Zbroi
30006	Ząb Orka
30007	Amulet Orka
30008	Ezoteryczny Przewodnik
30009	Nieznane Lekarstwo
30010	Żółć Niedźwiedzia
30011	Kłąb
30012	Butelka Wina
30013	Dzban Likieru
30014	Futro Yeti
30015	Pamiątka Po Demonie
30016	Klejnot Demona
30017	Ozdobna Spinka Do Włosów
30018	Czerwona Wstęga
30019	Płonąca Grzywa
30020	Nasionko Brzoskwini
30021	Kawałek Klejnotu
30022	Ogon Węża
30023	Futro Białego Tygrysa
30024	Ogon Konia
30025	Worek z Pajęczą Trucizną
30026	Kiszka Wilka
30027	Futro Wilka
30028	Szpon Wilka
30029	Wątroba Wilka
30030	Zardzewiałe Ostrze
30031	Ornament
30032	Czarny Uniform
30033	Stłuczona Porcelana
30034	Biała Wstęga
30035	Krem Do Twarzy
30036	Mistyczne Zioło
30037	Szpon Tygrysa
30038	Skóra Tygrysa
30039	Kawałek Płótna
30040	Liść
30041	Shuriken
30042	Pazur Tygrysa
30043	Fasola
30044	Glina
30045	Igła Skorpiona
30046	Ogon Skorpiona
30047	Księga Klątw
30048	Kawałek Lodu
30049	Lodowy Róg Wieloryba
30050	Matowy Lód
30051	Nieznany Talizman
30052	Flaga
30053	Niedźwiedzia Skóra
30054	Obrączka Ślubna
30055	Szpon Skorpiona
30056	Pajęcza Sieć
30057	Oczy Pająka
30058	Worek Z Pajęcz. Jajami
30059	Nogi Pająka
30060	Język Żaby
30061	Żabie Udka
30062	Czara Lekarstwa
30063	Lekarstwo Na Skórę
30064	Ostry Kamień
30065	Dzwonek
30066	Ostry Pieprz
30067	Skóra Węża
30068	Stek Z Tofu
30091	Symbol Wojownika
30092	Zdobycz Dzikusa
30300	Nieznana Stara Skrzynia
30301	Mapa Wieży Sa-Gui
30302	Mapa Wieży Zin-Sa-Gui
30303	Klucz Bong-In
30304	Klucz Zin-Bong-In
30311	Klucz Kryształu Duszy
30312	Upiorny Totem
30320	Zasuszona Głowa
30326	Jad Królowej Pająków
30327	Pajęczy Flet
30329	Złota Zębatka
30330	Kamień Maat
30331	Mroźny Klucz
30332	Gwiazda Północy
30333	Klucz Lodowego Kwiatu
30500	Rubinowy Ozdobny Nóż
30501	Złota Sprzączka
30502	Rubinowa Ozdoba
30503	Ametystowy Ozdobny Nóż
30504	Srebrny Zacisk
30505	Szmaragdowa Ozdoba
30506	Szafirowy Ozdobny Nóż
30507	Brązowy Zacisk
30508	Szafirowa Ozdoba
30509	Niebieska Smocza Stal
30510	Wytworny Naramiennik
30511	Czerwony Materiał
30512	Czerwona Smocza Stal
30513	Szlachetny Naramiennik
30514	Fioletowy Materiał
30515	Purpurowa Smocza Stal
30516	Antyczny Naramiennik
30517	Złoty Materiał
30518	Złota Przędza
30519	Złoty Hak
30520	Złota Spinka
30521	Element Pierścienia
30522	Ogniwa Łańcucha
30523	Element Ozdoby
30524	Kamień Płomienia
30525	Kamień Lodowe. Płomienia
50006	Złota Szkatułka
50007	Srebrna Szkatułka
50008	Złoty Klucz
50009	Srebrny Klucz
50010	Skarpetka
50011	Szkat. Blasku Księżyca
50037	Heksagonalna Szkatułka
50038	Brązowy Certyfikat
50039	Srebrny Certyfikat
50040	Złoty Certyfikat
50050	Medal Konny
50051	Zdjęcie Konia
50052	Księga Opanc. Konia
50053	Księga Konia
50054	Siano
50055	Marchewka
50056	Czerwony Żeń-szeń
50057	Zioło Z Łatwych Małp
50058	Zioło Z Normalnych Małp
50059	Zioło Z Trudnych Małp
50060	Instr. Jazdy Konnej
50084	Kamień Otwarcia
50100	Ogniste Petardy
50101	Ogniste Petardy
50102	Ogniste Petardy
50103	Ogniste Petardy
50104	Ogniste Petardy
50105	Ogniste Petardy
50106	Świąt. Ogniste Petardy
50107	Chińska Ognista Petarda
50108	Fajerwerki
50109	Czerw. Ebonit. Szkatuła
50110	Drog. Ebonit. Szkatułka
50111	Żółta Ebonit. Szkatułka
50112	J.Ziel. Ebonit. Szkat.
50113	Ziel. Ebonit. Szkatułka
50114	Nieb. Ebon. Szkatułka
50115	Fiol. Ebonit. Szkatułka
50187	Skrzynia Ucznia I
50188	Skrzynia Ucznia II
50189	Skrzynia Ucznia III
50190	Skrzynia Eksperta I
50191	Skrzynia Eksperta II
50192	Skrzynia Eksperta III
50193	Skrzynia Mistrza I
50194	Skrzynia Mistrza II
50195	Skrzynia Mistrza III
50196	Skrzynia Arcymistrza
50201	Bukiet
50255	Cor Draconis (surowe)
50256	Cor Draconis (szlif.)
50257	Cor Draconis (rzadkie)
50258	Cor Draconis (antyczne)
50259	Cor Draconis (legend.)
50260	Cor Draconis (surowe)
50300	Księga Umiejętności
50301	Sztuka Wojny Sun Zi
50302	Sztuka Wojny Wu Zi
50303	WeiLiao Zi
50304	Sztuka Combo
50305	Zaaw. Sztuka Combo
50306	Mistrz. Sztuka Combo
50307	Księga Misji (Łatwa)
50308	Księga Misji (Normalna)
50309	Księga Misji (Trudna)
50310	Księga Misji (ekspert)
50314	Księga Polimorfii
50315	Zaaw. Ks. Polimorfii
50316	Mistrz. Ks. Polimorfii
50401	Instr. Trzystr. Cięcie
50402	Instr. Wir Miecza
50403	Instr. Berserk
50404	Instr. Aura Miecza
50405	Instr. Szarża
50406	Instr. Woli Życia
50416	Instr. Duchowe Uderzenie
50417	Instr. Walnięcie
50418	Instr. Tąpnięcie
50419	Instr. Silne Ciało
50420	Instr. Uderzenie Miecza
50421	Instr. Kręgu Mieczy
50431	Instr. Zasadzka
50432	Instr. Szybki Atak
50433	Instr. Wirujący Sztylet
50434	Instr. Krycie Się
50435	Instr. Trująca Chmura
50436	Instr. Wolno Dział.Tru.
50446	Instr. Powtarz. Strzał
50447	Instr. Deszcz Strzał
50448	Instr. Ognista Strzała
50449	Instr. Bezszelest. Chód
50450	Instr. Trująca Strzała
50451	Instr. Iskrzące Uderz.
50461	Instr. Uderzenie Palcem
50462	Instr. Smoczy Wir
50463	Instr. Czarowane Ostrze
50464	Instr. Strach
50465	Instr. Czarowana Zbroja
50466	Instr. Rozprosz. Magii
50476	Instr. Mrocz. Uderzenie
50477	Instr. Ognist. Uderzenie
50478	Instr. Ognisty Duch
50479	Instr. Mroczna Ochrona
50480	Instr. Duchowy Cios
50481	Instr. Mroczna Sfera
50491	Instr. Latający Talizman
50492	Instr. Strzelający Smok
50493	Instr. Smoczy Skowyt
50494	Instr. Błogosławieństwo
50495	Instr. Odbicie
50496	Instr. Pomoc Smoka
50506	Instr. Błyskawiczny Rzut
50507	Instr. Przywoł. Błysk.
50508	Instr. Burzowy Szpon
50509	Instr. Leczenie
50510	Instr. Zwinność
50511	Instr. Podwyż. Ataku
50513	Kamień Duchowy
50601	Diamentowy Kamień
50602	Kawałek Bursztynu
50603	Skamieniały Pień
50604	Ruda Miedzi
50605	Ruda Srebra
50606	Ruda Złota
50607	Ruda Jadeitu
50608	Ruda Ebonitu
50609	Kawałek Perły
50610	Ruda Biał. Złota
50611	Ruda Kryształu
50612	Ruda Ametystu
50613	Ruda Niebiań. Łez
50614	Ruda Kryształu Duszy
50615	Ruda Rubinu
50616	Ruda Granatu
50617	Ruda Szmaragdu
50618	Ruda Szafiru
50619	Ruda Turmalinu
50620	Odłamek Skały
50621	Diament
50622	Bursztyn
50623	Skamieniałe Drewno
50624	Miedź
50625	Srebro
50626	Złoto
50627	Jadeit
50628	Ebonit
50629	Perła
50630	Białe Złoto
50631	Kryształ
50632	Ametyst
50633	Niebiańskie Łzy
50634	Kryształ Duszy
50635	Rubin
50636	Granat
50637	Szmaragd
50638	Szafir
50639	Turmalin
50701	Kwiat Brzoskwini
50702	Pokrzywa
50703	Kwiat Kaki
50704	Korzeń Gango
50705	Bez
50706	Grzyb Tue
50707	Róża Alpejska
50708	Morwa
50709	Mniszek Lekarski
50710	Oset
50711	Daktyl
50712	Roślina Sam-Zi
50721	Kwiat Brzoskwini
50722	Pokrzywa
50723	Kwiat Kaki
50724	Korzeń Gango
50725	Bez
50726	Grzyb Tue
50727	Róża Alpejska
50728	Morwa
50729	Mniszek Lekarski
50730	Oset
50731	Daktyl
50732	Roślina Sam-Zi
50801	Sok z Kwiatu Brzoskwini
50802	Sok Z Pokrzywy
50803	Sok Z Kwiatu Kaki
50804	Sok Z Korzenia Gango
50805	Sok Z Bzu
50806	Sok Z Grzyba Tue
50807	Sok Z Róży Alpejskiej
50808	Sok Z Morwy
50809	Sok Z Mniszka Alpejsk.
50810	Sok Z Ostu
50811	Sok Z Daktyla
50812	Sok Z Rośliny Sam-Zi
50813	Woda Sim
50814	Woda Dok
50815	Woda Bo
50816	Woda Young
50817	Woda Zin
50818	Woda SamBo
50819	Woda Mong
50820	Woda Hwal
50821	Czerwona Rosa
50822	Pomarańczowa Rosa
50823	Żółta Rosa
50824	Zielona Rosa
50825	Niebieska Rosa
50826	Biała Rosa
50827	Fioletowa Rosa
50828	Szara Rosa
50890	Skrzynia Ros
50901	Pusta Butelka
51001	Odłamek Energii
51002	Kryształ Energii
53001	Pieczęć Ognist. Feniksa
53002	Pieczęć Reniferka
53003	Pieczęć Lodowego Feniksa
53005	Azraeluś
53006	Azraeluś (złoty)
53007	Pieczęć Bambi
53008	Knuud (Pieczęć)
53009	Bao Bao (Pieczęć)
53010	Pieczęć Leonidasa
53011	Pieczęć Khana
53012	Pieczęć Boczusia
53013	Pieczęć Rufusa
53014	Pieczęć Kata
53015	Pieczęć Kata (złota)
53016	Pieczęć Kostka
53017	Pieczęć Feniksa Jadeitu
53018	Śnieżny Leonidas(piecz.)
53019	Arktyczny Khan (pieczęć)
53020	Polarny Boczuś (pieczęć)
53021	Mroźny Rufus (pieczęć)
53022	Pieczęć Sheldona
53023	Pieczęć Coopera
60001	Żółć
70104	Marmur Polimorfii
70301	Pierścionek Zaręczynowy
70302	Obrączka Ślubna
71001	Zwój Egzorcyzmu
71002	Zwój Powrotu Statusu
71003	Zwój Powrotu Umiejętn.
71004	Medal Smoka
71005	Peleryna Męstwa
71006	Wieczna Peleryna Męstwa
71018	Błogosławieństwo Życia
71019	Błogosławieństwo Magii
71020	Błogosławieństwo Smoka
71027	Życie Boga Smoków
71028	Atak Boga Smoków
71029	Pomoc Boga Smoków
71030	Obrona Boga Smoków
71032	Zwój Boga Smoków
71035	Eliksir Poszukiwacza
71044	Dłoń Krytyka
71045	Dłoń Przebicia
71047	Olejek Kamienia Duszy
71048	Zaklęcie Modyfikacji
71050	_Mikstura Szybkości
71054	Olejek Wygnania
71055	Olejek Nazwy
71068	Pióro Ptaka Miłości
71069	Kolczyki Harmonii
71070	Bransoleta Miłości
71071	Kolczyki Miłości
71072	Bransoleta Harmonii
71073	Naszyjnik Miłości
71074	Naszyjnik Harmonii
71083	Księga Obróbki Kamienia
71084	Zaczarowanie Przedmiotu
71085	Wzmocnienie Przedmiotu
71094	Rada Pustelnika
71099	Pierścień Zastępstwa
71103	Zwój Redystrybucji (WIT)
71104	Zwój Redystrybucji (INT)
71105	Zwój Redystrybucji (SIŁ)
71106	Zwój Redystrybucji (ZRĘ)
71107	Owoc Życia
72001	Pierścień Doświadczenia
72004	Rękawica Złodzieja
72010	Pióro Ptaka Miłości
72013	Rybie Wnętrzności
72016	Trzecia Ręka
72022	Medal Szczęścia
72043	Książka Lidera
72723	Eliksir Słońca (M)
72724	Eliksir Słońca (Ś)
72725	Eliksir Słońca (D)
72726	Eliksir Słońca (S)
72727	Eliksir Księżyca (M)
72728	Eliksir Księżyca (Ś)
72729	Eliksir Księżyca (D)
72730	Eliksir Księżyca (S)
80014	Kupon SM (100)
80015	Kupon SM (500)
80016	Kupon SM (1000)
85001	Szarfa Władcy (prosta)
85002	Szarfa Władcy (dostojna)
85003	Szarfa Władcy (zacna)
85004	Szarfa Władcy (unikatowa)
85005	Szarfa Mistrza (prosta)
85006	Szarfa Mistrza (dostoj.)
85007	Szarfa Mistrza (zacna)
85008	Szarfa Mistrza (unikatowa)
85011	Szarfa Księcia (prosta)
85012	Szarfa Księcia (dostojna)
85013	Szarfa Księcia (zacna)
85014	Szarfa Księcia (unikatowa)
85015	Szarfa Króla (prosta)
85016	Szarfa Króla (dostojna)
85017	Szarfa Króla (zacna)
85018	Szarfa Króla (unikatowa)
85021	Szarfa Jubileuszowa (prosta)
85022	Szarfa Jubileuszowa (dostojna)
85023	Szarfa Jubileuszowa (zacna)
85024	Szarfa Jubileuszowa (unikatowa)
86001	Szarfa Zi (prosta)
86002	Szarfa Zi (dostojna)
86003	Szarfa Zi (zacna)
86004	Szarfa Zi (unikatowa)
86005	Szarfa Chou (prosta)
86006	Szarfa Chou (dostojna)
86007	Szarfa Chou (zacna)
86008	Szarfa Chou (unikatowa)
86011	Szarfa Yin (prosta)
86012	Szarfa Yin (dostojna)
86013	Szarfa Yin (zacna)
86014	Szarfa Yin (unikatowa)
86015	Szarfa Mao (prosta)
86016	Szarfa Mao (dostojna)
86017	Szarfa Mao (zacna)
86018	Szarfa Mao (unikatowa)
86021	Szarfa Chen (prosta)
86022	Szarfa Chen (dostojna)
86023	Szarfa Chen (zacna)
86024	Szarfa Chen (unikatowa)
86025	Szarfa Si (prosta)
86026	Szarfa Si (dostojna)
86027	Szarfa Si (zacna)
86028	Szarfa Si (unikatowa)
86031	Szarfa Wu (prosta)
86032	Szarfa Wu (dostojna)
86033	Szarfa Wu (zacna)
86034	Szarfa Wu (unikatowa)
86035	Szarfa Wei (prosta)
86036	Szarfa Wei (dostojna)
86037	Szarfa Wei (zacna)
86038	Szarfa Wei (unikatowa)
86041	Szarfa Shen (prosta)
86042	Szarfa Shen (dostojna)
86043	Szarfa Shen (zacna)
86044	Szarfa Shen (unikatowa)
86045	Szarfa Yu (prosta)
86046	Szarfa Yu (dostojna)
86047	Szarfa Yu (zacna)
86048	Szarfa Yu (unikatowa)
86051	Szarfa Xu (prosta)
86052	Szarfa Xu (dostojna)
86053	Szarfa Xu (zacna)
86054	Szarfa Xu (unikatowa)
86055	Szarfa Hai (prosta)
86056	Szarfa Hai (dostojna)
86057	Szarfa Hai (zacna)
86058	Szarfa Hai (unikatowa)
90010	Kamień Węgielny
90011	Pień
90012	Dykta
100000	Eliksir Czasu (M)
100001	Eliksir Czasu (Ś)
100002	Eliksir Czasu (D)
100100	Smocze Cęgi
100200	Cęgi Czasu
100300	Zielona Smocza Fasola
100400	Niebieska Smocza Fasola
100500	Różowa Smocza Fasola
110000	Surowy Smoczy Diament
110100	Surowy Smoczy Diament
110200	Surowy Smoczy Diament
110300	Surowy Smoczy Diament
110400	Surowy Smoczy Diament
111000	Szlif. Smoczy Diament
111100	Szlif. Smoczy Diament
111200	Szlif. Smoczy Diament
111300	Szlif. Smoczy Diament
111400	Szlif. Smoczy Diament
112000	Rzadki Smoczy Diament
112100	Rzadki Smoczy Diament
112200	Rzadki Smoczy Diament
112300	Rzadki Smoczy Diament
112400	Rzadki Smoczy Diament
113000	Antyczny Smoczy Diament
113100	Antyczny Smoczy Diament
113200	Antyczny Smoczy Diament
113300	Antyczny Smoczy Diament
113400	Antyczny Smoczy Diament
114000	Legend. Smoczy Diament
114100	Legend. Smoczy Diament
114200	Legend. Smoczy Diament
114300	Legend. Smoczy Diament
114400	Legend. Smoczy Diament
120000	Surowy Smoczy Rubin
120100	Surowy Smoczy Rubin
120200	Surowy Smoczy Rubin
120300	Surowy Smoczy Rubin
120400	Surowy Smoczy Rubin
121000	Szlif. Smoczy Rubin
121100	Szlif. Smoczy Rubin
121200	Szlif. Smoczy Rubin
121300	Szlif. Smoczy Rubin
121400	Szlif. Smoczy Rubin
122000	Rzadki Smoczy Rubin
122100	Rzadki Smoczy Rubin
122200	Rzadki Smoczy Rubin
122300	Rzadki Smoczy Rubin
122400	Rzadki Smoczy Rubin
123000	Antyczny Smoczy Rubin
123100	Antyczny Smoczy Rubin
123200	Antyczny Smoczy Rubin
123300	Antyczny Smoczy Rubin
123400	Antyczny Smoczy Rubin
124000	Legendarny Smoczy Rubin
124100	Legendarny Smoczy Rubin
124200	Legendarny Smoczy Rubin
124300	Legendarny Smoczy Rubin
124400	Legendarny Smoczy Rubin
130000	Surowy Smoczy Jadeit
130100	Surowy Smoczy Jadeit
130200	Surowy Smoczy Jadeit
130300	Surowy Smoczy Jadeit
130400	Surowy Smoczy Jadeit
131000	Szlif. Smoczy Jadeit
131100	Szlif. Smoczy Jadeit
131200	Szlif. Smoczy Jadeit
131300	Szlif. Smoczy Jadeit
131400	Szlif. Smoczy Jadeit
132000	Rzadki Smoczy Jadeit
132100	Rzadki Smoczy Jadeit
132200	Rzadki Smoczy Jadeit
132300	Rzadki Smoczy Jadeit
132400	Rzadki Smoczy Jadeit
133000	Antyczny Smoczy Jadeit
133100	Antyczny Smoczy Jadeit
133200	Antyczny Smoczy Jadeit
133300	Antyczny Smoczy Jadeit
133400	Antyczny Smoczy Jadeit
134000	Legendarny Smoczy Jadeit
134100	Legendarny Smoczy Jadeit
134200	Legendarny Smoczy Jadeit
134300	Legendarny Smoczy Jadeit
134400	Legendarny Smoczy Jadeit
140000	Surowy Smoczy Szafir
140100	Surowy Smoczy Szafir
140200	Surowy Smoczy Szafir
140300	Surowy Smoczy Szafir
140400	Surowy Smoczy Szafir
141000	Szlif. Smoczy Szafir
141100	Szlif. Smoczy Szafir
141200	Szlif. Smoczy Szafir
141300	Szlif. Smoczy Szafir
141400	Szlif. Smoczy Szafir
142000	Rzadki Smoczy Szafir
142100	Rzadki Smoczy Szafir
142200	Rzadki Smoczy Szafir
142300	Rzadki Smoczy Szafir
142400	Rzadki Smoczy Szafir
143000	Antyczny Smoczy Szafir
143100	Antyczny Smoczy Szafir
143200	Antyczny Smoczy Szafir
143300	Antyczny Smoczy Szafir
143400	Antyczny Smoczy Szafir
144000	Legendarny Smoczy Szafir
144100	Legendarny Smoczy Szafir
144200	Legendarny Smoczy Szafir
144300	Legendarny Smoczy Szafir
144400	Legendarny Smoczy Szafir
150000	Surowy Smoczy Granat
150100	Surowy Smoczy Granat
150200	Surowy Smoczy Granat
150300	Surowy Smoczy Granat
150400	Surowy Smoczy Granat
151000	Szlif. Smoczy Granat
151100	Szlif. Smoczy Granat
151200	Szlif. Smoczy Granat
151300	Szlif. Smoczy Granat
151400	Szlif. Smoczy Granat
152000	Rzadki Smoczy Granat
152100	Rzadki Smoczy Granat
152200	Rzadki Smoczy Granat
152300	Rzadki Smoczy Granat
152400	Rzadki Smoczy Granat
153000	Antyczny Smoczy Granat
153100	Antyczny Smoczy Granat
153200	Antyczny Smoczy Granat
153300	Antyczny Smoczy Granat
153400	Antyczny Smoczy Granat
154000	Legendarny Smoczy Granat
154100	Legendarny Smoczy Granat
154200	Legendarny Smoczy Granat
154300	Legendarny Smoczy Granat
154400	Legendarny Smoczy Granat
160000	Surowy Smoczy Onyks
160100	Surowy Smoczy Onyks
160200	Surowy Smoczy Onyks
160300	Surowy Smoczy Onyks
160400	Surowy Smoczy Onyks
161000	Szlif. Smoczy Onyks
161100	Szlif. Smoczy Onyks
161200	Szlif. Smoczy Onyks
161300	Szlif. Smoczy Onyks
161400	Szlif. Smoczy Onyks
162000	Rzadki Smoczy Onyks
162100	Rzadki Smoczy Onyks
162200	Rzadki Smoczy Onyks
162300	Rzadki Smoczy Onyks
162400	Rzadki Smoczy Onyks
163000	Antyczny Smoczy Onyks
163100	Antyczny Smoczy Onyks
163200	Antyczny Smoczy Onyks
163300	Antyczny Smoczy Onyks
163400	Antyczny Smoczy Onyks
164000	Legendarny Smoczy Onyks
164100	Legendarny Smoczy Onyks
164200	Legendarny Smoczy Onyks
164300	Legendarny Smoczy Onyks
164400	Legendarny Smoczy Onyks

72319	Rozszerzenie Ekwipunku

19000	Talizman Ognia+0
19001	Talizman Ognia+1
19002	Talizman Ognia+2
19003	Talizman Ognia+3
19004	Talizman Ognia+4
19005	Talizman Ognia+5
19006	Talizman Ognia+6
19007	Talizman Ognia+7
19008	Talizman Ognia+8
19009	Talizman Ognia+9
19010	Talizman Lodu+0
19011	Talizman Lodu+1
19012	Talizman Lodu+2
19013	Talizman Lodu+3
19014	Talizman Lodu+4
19015	Talizman Lodu+5
19016	Talizman Lodu+6
19017	Talizman Lodu+7
19018	Talizman Lodu+8
19019	Talizman Lodu+9
19020	Talizman Ziemi+0
19021	Talizman Ziemi+1
19022	Talizman Ziemi+2
19023	Talizman Ziemi+3
19024	Talizman Ziemi+4
19025	Talizman Ziemi+5
19026	Talizman Ziemi+6
19027	Talizman Ziemi+7
19028	Talizman Ziemi+8
19029	Talizman Ziemi+9
19030	Talizman Mroku+0
19031	Talizman Mroku+1
19032	Talizman Mroku+2
19033	Talizman Mroku+3
19034	Talizman Mroku+4
19035	Talizman Mroku+5
19036	Talizman Mroku+6
19037	Talizman Mroku+7
19038	Talizman Mroku+8
19039	Talizman Mroku+9
19040	Talizman Błyskawicy+0
19041	Talizman Błyskawicy+1
19042	Talizman Błyskawicy+2
19043	Talizman Błyskawicy+3
19044	Talizman Błyskawicy+4
19045	Talizman Błyskawicy+5
19046	Talizman Błyskawicy+6
19047	Talizman Błyskawicy+7
19048	Talizman Błyskawicy+8
19049	Talizman Błyskawicy+9
